,img_name,defect_class
451,ethiopia-ethHeirloom-washed-normal-6-9.png,normal
452,ethiopia-ethHeirloom-washed-normal-10-13.png,normal
453,ethiopia-ethHeirloom-washed-normal-19-23.png,normal
454,ethiopia-ethHeirloom-washed-normal-15-5.png,normal
455,ethiopia-ethHeirloom-washed-normal-8-6.png,normal
456,ethiopia-ethHeirloom-washed-normal-17-7.png,normal
457,ethiopia-ethHeirloom-washed-normal-3-20.png,normal
458,ethiopia-ethHeirloom-washed-normal-19-8.png,normal
459,ethiopia-ethHeirloom-washed-normal-4-15.png,normal
460,ethiopia-ethHeirloom-washed-normal-4-14.png,normal
461,ethiopia-ethHeirloom-washed-normal-19-9.png,normal
462,ethiopia-ethHeirloom-washed-normal-3-21.png,normal
463,ethiopia-ethHeirloom-washed-normal-17-6.png,normal
464,ethiopia-ethHeirloom-washed-normal-8-7.png,normal
465,ethiopia-ethHeirloom-washed-normal-15-4.png,normal
466,ethiopia-ethHeirloom-washed-normal-19-22.png,normal
467,ethiopia-ethHeirloom-washed-normal-10-12.png,normal
468,ethiopia-ethHeirloom-washed-normal-6-8.png,normal
469,ethiopia-ethHeirloom-washed-normal-13-2.png,normal
470,ethiopia-ethHeirloom-washed-normal-12-17.png,normal
471,ethiopia-ethHeirloom-washed-normal-15-22.png,normal
472,ethiopia-ethHeirloom-washed-normal-1-18.png,normal
473,ethiopia-ethHeirloom-washed-normal-6-11.png,normal
474,ethiopia-ethHeirloom-washed-normal-8-14.png,normal
475,ethiopia-ethHeirloom-washed-normal-1-24.png,normal
476,ethiopia-ethHeirloom-washed-normal-11-0.png,normal
477,ethiopia-ethHeirloom-washed-normal-11-2.png,normal
478,ethiopia-ethHeirloom-washed-normal-8-16.png,normal
479,ethiopia-ethHeirloom-washed-normal-6-13.png,normal
480,ethiopia-ethHeirloom-washed-normal-15-20.png,normal
481,ethiopia-ethHeirloom-washed-normal-12-15.png,normal
482,ethiopia-ethHeirloom-washed-normal-13-0.png,normal
483,ethiopia-ethHeirloom-washed-normal-17-25.png,normal
484,ethiopia-ethHeirloom-washed-normal-19-20.png,normal
485,ethiopia-ethHeirloom-washed-normal-15-6.png,normal
486,ethiopia-ethHeirloom-washed-normal-17-19.png,normal
487,ethiopia-ethHeirloom-washed-normal-10-10.png,normal
488,ethiopia-ethHeirloom-washed-normal-8-5.png,normal
489,ethiopia-ethHeirloom-washed-normal-4-8.png,normal
490,ethiopia-ethHeirloom-washed-normal-17-4.png,normal
491,ethiopia-ethHeirloom-washed-normal-3-23.png,normal
492,ethiopia-ethHeirloom-washed-normal-4-16.png,normal
493,ethiopia-ethHeirloom-washed-normal-4-17.png,normal
494,ethiopia-ethHeirloom-washed-normal-3-22.png,normal
495,ethiopia-ethHeirloom-washed-normal-17-5.png,normal
496,ethiopia-ethHeirloom-washed-normal-4-9.png,normal
497,ethiopia-ethHeirloom-washed-normal-8-4.png,normal
498,ethiopia-ethHeirloom-washed-normal-17-18.png,normal
499,ethiopia-ethHeirloom-washed-normal-10-11.png,normal
500,ethiopia-ethHeirloom-washed-normal-15-7.png,normal
501,ethiopia-ethHeirloom-washed-normal-19-21.png,normal
502,ethiopia-ethHeirloom-washed-normal-17-24.png,normal
503,ethiopia-ethHeirloom-washed-normal-12-14.png,normal
504,ethiopia-ethHeirloom-washed-normal-13-1.png,normal
505,ethiopia-ethHeirloom-washed-normal-15-21.png,normal
506,ethiopia-ethHeirloom-washed-normal-6-12.png,normal
507,ethiopia-ethHeirloom-washed-normal-8-17.png,normal
508,ethiopia-ethHeirloom-washed-normal-11-3.png,normal
509,ecuador-typica-anaerobicNat-frag-0-1.png,frag
510,ecuador-typica-anaerobicNat-frag-0-0.png,frag
511,ecuador-typica-anaerobicNat-frag-0-2.png,frag
512,ecuador-typica-anaerobicNat-frag-0-3.png,frag
513,ecuador-typica-anaerobicNat-frag-0-4.png,frag
514,ecuador-typica-anaerobicNat-frag-0-5.png,frag
515,ecuador-typica-anaerobicNat-frag-1-2.png,frag
516,ecuador-typica-anaerobicNat-frag-1-3.png,frag
517,ecuador-typica-anaerobicNat-frag-1-1.png,frag
519,ecuador-typica-anaerobicNat-frag-1-4.png,frag
520,ecuador-typica-anaerobicNat-frag-1-5.png,frag
521,ecuador-typica-anaerobicNat-frag-1-7.png,frag
522,ecuador-typica-anaerobicNat-frag-1-6.png,frag
523,columbia-caturra-washed-frag-0-7.png,frag
524,columbia-caturra-washed-frag-1-12.png,frag
525,columbia-caturra-washed-frag-1-13.png,frag
526,columbia-caturra-washed-frag-0-6.png,frag
527,columbia-caturra-washed-frag-0-4.png,frag
528,columbia-caturra-washed-frag-1-11.png,frag
529,columbia-caturra-washed-frag-1-10.png,frag
530,columbia-caturra-washed-frag-0-5.png,frag
531,columbia-caturra-washed-frag-0-1.png,frag
532,columbia-caturra-washed-frag-1-14.png,frag
533,columbia-caturra-washed-frag-1-15.png,frag
534,columbia-caturra-washed-frag-0-0.png,frag
535,columbia-caturra-washed-frag-0-2.png,frag
536,columbia-caturra-washed-frag-0-3.png,frag
537,columbia-caturra-washed-frag-1-4.png,frag
538,columbia-caturra-washed-frag-1-5.png,frag
539,columbia-caturra-washed-frag-1-7.png,frag
540,columbia-caturra-washed-frag-1-6.png,frag
541,columbia-caturra-washed-frag-1-2.png,frag
542,columbia-caturra-washed-frag-1-3.png,frag
543,columbia-caturra-washed-frag-1-1.png,frag
544,columbia-caturra-washed-frag-1-0.png,frag
545,columbia-caturra-washed-frag-0-10.png,frag
546,columbia-caturra-washed-frag-0-11.png,frag
547,columbia-caturra-washed-frag-0-13.png,frag
548,columbia-caturra-washed-frag-0-12.png,frag
549,columbia-caturra-washed-frag-0-16.png,frag
550,columbia-caturra-washed-frag-0-17.png,frag
551,columbia-caturra-washed-frag-0-15.png,frag
552,columbia-caturra-washed-frag-1-8.png,frag
553,columbia-caturra-washed-frag-1-9.png,frag
554,columbia-caturra-washed-frag-0-14.png,frag
555,columbia-caturra-washed-frag-0-8.png,frag
556,columbia-caturra-washed-frag-0-9.png,frag
557,brazil-wushwush-nat-burnt-1-8.png,burnt
558,brazil-wushwush-nat-burnt-0-0.png,burnt
559,brazil-wushwush-nat-burnt-0-1.png,burnt
560,brazil-wushwush-nat-burnt-0-3.png,burnt
561,brazil-wushwush-nat-burnt-0-2.png,burnt
562,brazil-wushwush-nat-burnt-1-5.png,burnt
563,brazil-wushwush-nat-burnt-1-4.png,burnt
564,brazil-wushwush-nat-burnt-1-6.png,burnt
565,brazil-wushwush-nat-burnt-1-7.png,burnt
566,brazil-wushwush-nat-burnt-1-3.png,burnt
567,brazil-wushwush-nat-burnt-1-2.png,burnt
568,brazil-wushwush-nat-burnt-1-0.png,burnt
569,brazil-wushwush-nat-burnt-1-1.png,burnt
570,ecuador-typica-anaerobicNat-under-0-2.png,under
571,ecuador-typica-anaerobicNat-under-0-1.png,under
572,ecuador-typica-anaerobicNat-under-0-0.png,under
573,columbia-caturra-fruitInfused-normal-5-16.png,normal
574,columbia-caturra-fruitInfused-normal-2-23.png,normal
575,columbia-caturra-fruitInfused-normal-2-22.png,normal
576,columbia-caturra-fruitInfused-normal-5-17.png,normal
577,columbia-caturra-fruitInfused-normal-5-15.png,normal
578,columbia-caturra-fruitInfused-normal-2-20.png,normal
579,columbia-caturra-fruitInfused-normal-4-9.png,normal
580,columbia-caturra-fruitInfused-normal-0-19.png,normal
581,columbia-caturra-fruitInfused-normal-0-24.png,normal
582,columbia-caturra-fruitInfused-normal-0-18.png,normal
583,columbia-caturra-fruitInfused-normal-4-8.png,normal
584,columbia-caturra-fruitInfused-normal-2-21.png,normal
585,columbia-caturra-fruitInfused-normal-5-14.png,normal
586,columbia-caturra-fruitInfused-normal-5-10.png,normal
587,columbia-caturra-fruitInfused-normal-2-19.png,normal
588,columbia-caturra-fruitInfused-normal-0-20.png,normal
589,columbia-caturra-fruitInfused-normal-0-8.png,normal
590,columbia-caturra-fruitInfused-normal-0-9.png,normal
591,columbia-caturra-fruitInfused-normal-0-21.png,normal
592,columbia-caturra-fruitInfused-normal-5-11.png,normal
593,columbia-caturra-fruitInfused-normal-2-18.png,normal
594,columbia-caturra-fruitInfused-normal-2-24.png,normal
595,columbia-caturra-fruitInfused-normal-5-13.png,normal
596,columbia-caturra-fruitInfused-normal-2-9.png,normal
597,columbia-caturra-fruitInfused-normal-0-23.png,normal
598,columbia-caturra-fruitInfused-normal-0-22.png,normal
599,columbia-caturra-fruitInfused-normal-2-8.png,normal
600,columbia-caturra-fruitInfused-normal-5-12.png,normal
601,columbia-caturra-fruitInfused-normal-1-11.png,normal
602,columbia-caturra-fruitInfused-normal-3-14.png,normal
603,columbia-caturra-fruitInfused-normal-4-21.png,normal
604,columbia-caturra-fruitInfused-normal-5-9.png,normal
605,columbia-caturra-fruitInfused-normal-5-8.png,normal
606,columbia-caturra-fruitInfused-normal-4-20.png,normal
607,columbia-caturra-fruitInfused-normal-3-15.png,normal
608,columbia-caturra-fruitInfused-normal-1-10.png,normal
609,columbia-caturra-fruitInfused-normal-1-12.png,normal
610,columbia-caturra-fruitInfused-normal-3-17.png,normal
611,columbia-caturra-fruitInfused-normal-4-22.png,normal
612,columbia-caturra-fruitInfused-normal-4-23.png,normal
613,columbia-caturra-fruitInfused-normal-3-16.png,normal
614,columbia-caturra-fruitInfused-normal-1-13.png,normal
615,columbia-caturra-fruitInfused-normal-1-17.png,normal
616,columbia-caturra-fruitInfused-normal-3-9.png,normal
617,columbia-caturra-fruitInfused-normal-3-12.png,normal
618,columbia-caturra-fruitInfused-normal-3-13.png,normal
619,columbia-caturra-fruitInfused-normal-3-8.png,normal
620,columbia-caturra-fruitInfused-normal-1-16.png,normal
621,columbia-caturra-fruitInfused-normal-1-8.png,normal
622,columbia-caturra-fruitInfused-normal-1-14.png,normal
623,columbia-caturra-fruitInfused-normal-4-24.png,normal
624,columbia-caturra-fruitInfused-normal-3-11.png,normal
625,columbia-caturra-fruitInfused-normal-4-18.png,normal
626,columbia-caturra-fruitInfused-normal-3-10.png,normal
627,columbia-caturra-fruitInfused-normal-4-19.png,normal
628,columbia-caturra-fruitInfused-normal-4-25.png,normal
629,columbia-caturra-fruitInfused-normal-1-15.png,normal
630,columbia-caturra-fruitInfused-normal-1-9.png,normal
631,columbia-caturra-fruitInfused-normal-1-4.png,normal
632,columbia-caturra-fruitInfused-normal-1-24.png,normal
633,columbia-caturra-fruitInfused-normal-1-18.png,normal
634,columbia-caturra-fruitInfused-normal-3-6.png,normal
635,columbia-caturra-fruitInfused-normal-3-21.png,normal
636,columbia-caturra-fruitInfused-normal-4-14.png,normal
637,columbia-caturra-fruitInfused-normal-5-0.png,normal
638,columbia-caturra-fruitInfused-normal-5-1.png,normal
639,columbia-caturra-fruitInfused-normal-4-15.png,normal
640,columbia-caturra-fruitInfused-normal-3-20.png,normal
641,columbia-caturra-fruitInfused-normal-3-7.png,normal
642,columbia-caturra-fruitInfused-normal-1-19.png,normal
643,columbia-caturra-fruitInfused-normal-1-25.png,normal
644,columbia-caturra-fruitInfused-normal-1-5.png,normal
645,columbia-caturra-fruitInfused-normal-1-7.png,normal
646,columbia-caturra-fruitInfused-normal-3-5.png,normal
647,columbia-caturra-fruitInfused-normal-3-22.png,normal
648,columbia-caturra-fruitInfused-normal-4-17.png,normal
649,columbia-caturra-fruitInfused-normal-5-3.png,normal
650,columbia-caturra-fruitInfused-normal-5-2.png,normal
651,columbia-caturra-fruitInfused-normal-4-16.png,normal
652,columbia-caturra-fruitInfused-normal-3-23.png,normal
653,columbia-caturra-fruitInfused-normal-3-4.png,normal
654,columbia-caturra-fruitInfused-normal-1-6.png,normal
655,columbia-caturra-fruitInfused-normal-1-2.png,normal
656,columbia-caturra-fruitInfused-normal-1-22.png,normal
658,columbia-caturra-fruitInfused-normal-4-12.png,normal
659,columbia-caturra-fruitInfused-normal-5-6.png,normal
660,columbia-caturra-fruitInfused-normal-5-7.png,normal
661,columbia-caturra-fruitInfused-normal-4-13.png,normal
662,columbia-caturra-fruitInfused-normal-3-1.png,normal
663,columbia-caturra-fruitInfused-normal-1-23.png,normal
664,columbia-caturra-fruitInfused-normal-1-3.png,normal
665,columbia-caturra-fruitInfused-normal-1-1.png,normal
666,columbia-caturra-fruitInfused-normal-1-21.png,normal
667,columbia-caturra-fruitInfused-normal-3-3.png,normal
668,columbia-caturra-fruitInfused-normal-4-11.png,normal
669,columbia-caturra-fruitInfused-normal-3-18.png,normal
670,columbia-caturra-fruitInfused-normal-3-24.png,normal
671,columbia-caturra-fruitInfused-normal-5-5.png,normal
672,columbia-caturra-fruitInfused-normal-5-4.png,normal
673,columbia-caturra-fruitInfused-normal-3-25.png,normal
674,columbia-caturra-fruitInfused-normal-4-10.png,normal
675,columbia-caturra-fruitInfused-normal-3-19.png,normal
676,columbia-caturra-fruitInfused-normal-3-2.png,normal
677,columbia-caturra-fruitInfused-normal-1-20.png,normal
679,columbia-caturra-fruitInfused-normal-5-23.png,normal
680,columbia-caturra-fruitInfused-normal-2-16.png,normal
681,columbia-caturra-fruitInfused-normal-4-3.png,normal
682,columbia-caturra-fruitInfused-normal-2-5.png,normal
683,columbia-caturra-fruitInfused-normal-0-13.png,normal
684,columbia-caturra-fruitInfused-normal-0-7.png,normal
685,columbia-caturra-fruitInfused-normal-0-6.png,normal
686,columbia-caturra-fruitInfused-normal-0-12.png,normal
687,columbia-caturra-fruitInfused-normal-2-4.png,normal
688,columbia-caturra-fruitInfused-normal-4-2.png,normal
689,columbia-caturra-fruitInfused-normal-2-17.png,normal
690,columbia-caturra-fruitInfused-normal-5-22.png,normal
691,columbia-caturra-fruitInfused-normal-5-20.png,normal
692,columbia-caturra-fruitInfused-normal-2-15.png,normal
694,columbia-caturra-fruitInfused-normal-2-6.png,normal
695,columbia-caturra-fruitInfused-normal-0-10.png,normal
696,columbia-caturra-fruitInfused-normal-0-4.png,normal
697,columbia-caturra-fruitInfused-normal-0-5.png,normal
698,columbia-caturra-fruitInfused-normal-0-11.png,normal
699,columbia-caturra-fruitInfused-normal-2-7.png,normal
700,columbia-caturra-fruitInfused-normal-4-1.png,normal
701,columbia-caturra-fruitInfused-normal-2-14.png,normal
702,columbia-caturra-fruitInfused-normal-5-21.png,normal
703,columbia-caturra-fruitInfused-normal-2-10.png,normal
704,columbia-caturra-fruitInfused-normal-5-19.png,normal
705,columbia-caturra-fruitInfused-normal-5-25.png,normal
706,columbia-caturra-fruitInfused-normal-4-5.png,normal
707,columbia-caturra-fruitInfused-normal-2-3.png,normal
708,columbia-caturra-fruitInfused-normal-0-15.png,normal
709,columbia-caturra-fruitInfused-normal-0-1.png,normal
710,columbia-caturra-fruitInfused-normal-0-0.png,normal
711,columbia-caturra-fruitInfused-normal-0-14.png,normal
712,columbia-caturra-fruitInfused-normal-2-2.png,normal
713,columbia-caturra-fruitInfused-normal-4-4.png,normal
714,columbia-caturra-fruitInfused-normal-5-24.png,normal
715,columbia-caturra-fruitInfused-normal-2-11.png,normal
716,columbia-caturra-fruitInfused-normal-5-18.png,normal
717,columbia-caturra-fruitInfused-normal-2-13.png,normal
718,columbia-caturra-fruitInfused-normal-4-6.png,normal
719,columbia-caturra-fruitInfused-normal-2-0.png,normal
720,columbia-caturra-fruitInfused-normal-0-16.png,normal
721,columbia-caturra-fruitInfused-normal-0-2.png,normal
722,columbia-caturra-fruitInfused-normal-0-3.png,normal
723,columbia-caturra-fruitInfused-normal-0-17.png,normal
724,columbia-caturra-fruitInfused-normal-2-1.png,normal
725,columbia-caturra-fruitInfused-normal-4-7.png,normal
726,columbia-caturra-fruitInfused-normal-2-12.png,normal
727,ethiopia-yirga-CM-frag-1-17.png,frag
728,ethiopia-yirga-CM-frag-1-4.png,frag
729,ethiopia-yirga-CM-frag-1-5.png,frag
730,ethiopia-yirga-CM-frag-1-16.png,frag
731,ethiopia-yirga-CM-frag-1-14.png,frag
732,ethiopia-yirga-CM-frag-1-7.png,frag
733,ethiopia-yirga-CM-frag-1-6.png,frag
734,ethiopia-yirga-CM-frag-1-15.png,frag
735,ethiopia-yirga-CM-frag-1-11.png,frag
736,ethiopia-yirga-CM-frag-1-2.png,frag
737,ethiopia-yirga-CM-frag-1-3.png,frag
738,ethiopia-yirga-CM-frag-1-10.png,frag
739,ethiopia-yirga-CM-frag-1-12.png,frag
740,ethiopia-yirga-CM-frag-1-1.png,frag
741,ethiopia-yirga-CM-frag-1-0.png,frag
742,ethiopia-yirga-CM-frag-1-13.png,frag
743,ethiopia-yirga-CM-frag-0-7.png,frag
744,ethiopia-yirga-CM-frag-0-6.png,frag
745,ethiopia-yirga-CM-frag-0-4.png,frag
746,ethiopia-yirga-CM-frag-0-5.png,frag
747,ethiopia-yirga-CM-frag-0-1.png,frag
748,ethiopia-yirga-CM-frag-0-0.png,frag
749,ethiopia-yirga-CM-frag-0-2.png,frag
750,ethiopia-yirga-CM-frag-0-19.png,frag
751,ethiopia-yirga-CM-frag-0-18.png,frag
752,ethiopia-yirga-CM-frag-0-3.png,frag
753,ethiopia-yirga-CM-frag-0-15.png,frag
754,ethiopia-yirga-CM-frag-0-14.png,frag
755,ethiopia-yirga-CM-frag-0-16.png,frag
756,ethiopia-yirga-CM-frag-0-17.png,frag
757,ethiopia-yirga-CM-frag-0-8.png,frag
758,ethiopia-yirga-CM-frag-0-13.png,frag
759,ethiopia-yirga-CM-frag-0-12.png,frag
760,ethiopia-yirga-CM-frag-0-9.png,frag
761,ethiopia-yirga-CM-frag-0-10.png,frag
762,ethiopia-yirga-CM-frag-0-11.png,frag
763,ethiopia-yirga-CM-frag-1-20.png,frag
764,ethiopia-yirga-CM-frag-1-18.png,frag
765,ethiopia-yirga-CM-frag-1-19.png,frag
766,ethiopia-yirga-CM-frag-1-8.png,frag
767,ethiopia-yirga-CM-frag-1-9.png,frag
768,ethiopia-guji-washed-quaker-4-15.png,quaker
769,ethiopia-guji-washed-quaker-1-5.png,quaker
770,ethiopia-guji-washed-quaker-3-20.png,quaker
771,ethiopia-guji-washed-quaker-3-7.png,quaker
772,ethiopia-guji-washed-quaker-5-1.png,quaker
773,ethiopia-guji-washed-quaker-6-10.png,quaker
774,ethiopia-guji-washed-quaker-1-19.png,quaker
775,ethiopia-guji-washed-quaker-1-24.png,quaker
776,ethiopia-guji-washed-quaker-6-11.png,quaker
777,ethiopia-guji-washed-quaker-1-18.png,quaker
778,ethiopia-guji-washed-quaker-5-0.png,quaker
779,ethiopia-guji-washed-quaker-3-6.png,quaker
780,ethiopia-guji-washed-quaker-3-21.png,quaker
781,ethiopia-guji-washed-quaker-1-4.png,quaker
782,ethiopia-guji-washed-quaker-4-14.png,quaker
783,ethiopia-guji-washed-quaker-4-16.png,quaker
784,ethiopia-guji-washed-quaker-1-6.png,quaker
785,ethiopia-guji-washed-quaker-3-23.png,quaker
786,ethiopia-guji-washed-quaker-3-4.png,quaker
787,ethiopia-guji-washed-quaker-5-2.png,quaker
788,ethiopia-guji-washed-quaker-6-13.png,quaker
789,ethiopia-guji-washed-quaker-6-12.png,quaker
790,ethiopia-guji-washed-quaker-5-3.png,quaker
791,ethiopia-guji-washed-quaker-3-5.png,quaker
792,ethiopia-guji-washed-quaker-3-22.png,quaker
793,ethiopia-guji-washed-quaker-1-7.png,quaker
794,ethiopia-guji-washed-quaker-4-17.png,quaker
795,ethiopia-guji-washed-quaker-4-13.png,quaker
796,ethiopia-guji-washed-quaker-1-3.png,quaker
797,ethiopia-guji-washed-quaker-3-1.png,quaker
798,ethiopia-guji-washed-quaker-5-7.png,quaker
799,ethiopia-guji-washed-quaker-1-23.png,quaker
800,ethiopia-guji-washed-quaker-6-16.png,quaker
801,ethiopia-guji-washed-quaker-6-17.png,quaker
802,ethiopia-guji-washed-quaker-1-22.png,quaker
803,ethiopia-guji-washed-quaker-5-6.png,quaker
804,ethiopia-guji-washed-quaker-3-0.png,quaker
805,ethiopia-guji-washed-quaker-1-2.png,quaker
806,ethiopia-guji-washed-quaker-4-12.png,quaker
807,ethiopia-guji-washed-quaker-4-10.png,quaker
808,ethiopia-guji-washed-quaker-1-0.png,quaker
809,ethiopia-guji-washed-quaker-3-19.png,quaker
810,ethiopia-guji-washed-quaker-3-2.png,quaker
811,ethiopia-guji-washed-quaker-5-4.png,quaker
812,ethiopia-guji-washed-quaker-1-20.png,quaker
813,ethiopia-guji-washed-quaker-6-15.png,quaker
814,ethiopia-guji-washed-quaker-6-14.png,quaker
815,ethiopia-guji-washed-quaker-1-21.png,quaker
816,ethiopia-guji-washed-quaker-5-5.png,quaker
817,ethiopia-guji-washed-quaker-3-3.png,quaker
818,ethiopia-guji-washed-quaker-1-1.png,quaker
819,ethiopia-guji-washed-quaker-4-11.png,quaker
820,ethiopia-guji-washed-quaker-3-18.png,quaker
821,ethiopia-guji-washed-quaker-3-24.png,quaker
822,ethiopia-guji-washed-quaker-6-0.png,quaker
823,ethiopia-guji-washed-quaker-4-2.png,quaker
824,ethiopia-guji-washed-quaker-0-12.png,quaker
825,ethiopia-guji-washed-quaker-2-17.png,quaker
826,ethiopia-guji-washed-quaker-2-4.png,quaker
827,ethiopia-guji-washed-quaker-5-22.png,quaker
828,ethiopia-guji-washed-quaker-0-6.png,quaker
829,ethiopia-guji-washed-quaker-0-7.png,quaker
830,ethiopia-guji-washed-quaker-5-23.png,quaker
831,ethiopia-guji-washed-quaker-2-5.png,quaker
832,ethiopia-guji-washed-quaker-2-16.png,quaker
833,ethiopia-guji-washed-quaker-4-3.png,quaker
834,ethiopia-guji-washed-quaker-0-13.png,quaker
835,ethiopia-guji-washed-quaker-6-1.png,quaker
836,ethiopia-guji-washed-quaker-6-3.png,quaker
837,ethiopia-guji-washed-quaker-0-11.png,quaker
838,ethiopia-guji-washed-quaker-4-1.png,quaker
839,ethiopia-guji-washed-quaker-2-7.png,quaker
840,ethiopia-guji-washed-quaker-2-14.png,quaker
841,ethiopia-guji-washed-quaker-5-21.png,quaker
842,ethiopia-guji-washed-quaker-0-5.png,quaker
843,ethiopia-guji-washed-quaker-0-4.png,quaker
844,ethiopia-guji-washed-quaker-5-20.png,quaker
845,ethiopia-guji-washed-quaker-2-15.png,quaker
846,ethiopia-guji-washed-quaker-2-6.png,quaker
847,ethiopia-guji-washed-quaker-0-10.png,quaker
848,ethiopia-guji-washed-quaker-4-0.png,quaker
849,ethiopia-guji-washed-quaker-6-2.png,quaker
850,ethiopia-guji-washed-quaker-6-6.png,quaker
851,ethiopia-guji-washed-quaker-4-4.png,quaker
852,ethiopia-guji-washed-quaker-0-14.png,quaker
853,ethiopia-guji-washed-quaker-5-24.png,quaker
854,ethiopia-guji-washed-quaker-2-2.png,quaker
855,ethiopia-guji-washed-quaker-2-11.png,quaker
856,ethiopia-guji-washed-quaker-5-18.png,quaker
857,ethiopia-guji-washed-quaker-0-0.png,quaker
858,ethiopia-guji-washed-quaker-0-1.png,quaker
859,ethiopia-guji-washed-quaker-2-10.png,quaker
860,ethiopia-guji-washed-quaker-5-19.png,quaker
861,ethiopia-guji-washed-quaker-2-3.png,quaker
862,ethiopia-guji-washed-quaker-5-25.png,quaker
863,ethiopia-guji-washed-quaker-4-5.png,quaker
864,ethiopia-guji-washed-quaker-0-15.png,quaker
865,ethiopia-guji-washed-quaker-6-7.png,quaker
866,ethiopia-guji-washed-quaker-6-5.png,quaker
867,ethiopia-guji-washed-quaker-0-17.png,quaker
868,ethiopia-guji-washed-quaker-4-7.png,quaker
869,ethiopia-guji-washed-quaker-2-12.png,quaker
870,ethiopia-guji-washed-quaker-2-1.png,quaker
871,ethiopia-guji-washed-quaker-0-3.png,quaker
872,ethiopia-guji-washed-quaker-0-2.png,quaker
873,ethiopia-guji-washed-quaker-2-0.png,quaker
874,ethiopia-guji-washed-quaker-2-13.png,quaker
875,ethiopia-guji-washed-quaker-5-26.png,quaker
876,ethiopia-guji-washed-quaker-0-16.png,quaker
877,ethiopia-guji-washed-quaker-4-6.png,quaker
878,ethiopia-guji-washed-quaker-6-4.png,quaker
879,ethiopia-guji-washed-quaker-6-9.png,quaker
880,ethiopia-guji-washed-quaker-2-22.png,quaker
881,ethiopia-guji-washed-quaker-5-17.png,quaker
882,ethiopia-guji-washed-quaker-5-16.png,quaker
883,ethiopia-guji-washed-quaker-2-23.png,quaker
884,ethiopia-guji-washed-quaker-6-8.png,quaker
885,ethiopia-guji-washed-quaker-0-24.png,quaker
886,ethiopia-guji-washed-quaker-4-8.png,quaker
887,ethiopia-guji-washed-quaker-0-18.png,quaker
888,ethiopia-guji-washed-quaker-2-21.png,quaker
889,ethiopia-guji-washed-quaker-5-14.png,quaker
890,ethiopia-guji-washed-quaker-5-15.png,quaker
891,ethiopia-guji-washed-quaker-2-20.png,quaker
892,ethiopia-guji-washed-quaker-4-9.png,quaker
893,ethiopia-guji-washed-quaker-0-19.png,quaker
894,ethiopia-guji-washed-quaker-0-25.png,quaker
895,ethiopia-guji-washed-quaker-0-21.png,quaker
896,ethiopia-guji-washed-quaker-5-11.png,quaker
897,ethiopia-guji-washed-quaker-2-18.png,quaker
898,ethiopia-guji-washed-quaker-2-24.png,quaker
899,ethiopia-guji-washed-quaker-0-9.png,quaker
900,ethiopia-guji-washed-quaker-0-8.png,quaker
901,ethiopia-guji-washed-quaker-2-25.png,quaker
902,ethiopia-guji-washed-quaker-5-10.png,quaker
903,ethiopia-guji-washed-quaker-2-19.png,quaker
904,ethiopia-guji-washed-quaker-0-20.png,quaker
905,ethiopia-guji-washed-quaker-0-22.png,quaker
906,ethiopia-guji-washed-quaker-2-8.png,quaker
907,ethiopia-guji-washed-quaker-5-12.png,quaker
908,ethiopia-guji-washed-quaker-2-26.png,quaker
909,ethiopia-guji-washed-quaker-5-13.png,quaker
910,ethiopia-guji-washed-quaker-2-9.png,quaker
911,ethiopia-guji-washed-quaker-0-23.png,quaker
912,ethiopia-guji-washed-quaker-4-20.png,quaker
913,ethiopia-guji-washed-quaker-3-15.png,quaker
914,ethiopia-guji-washed-quaker-5-8.png,quaker
915,ethiopia-guji-washed-quaker-1-10.png,quaker
916,ethiopia-guji-washed-quaker-6-19.png,quaker
917,ethiopia-guji-washed-quaker-1-11.png,quaker
918,ethiopia-guji-washed-quaker-6-18.png,quaker
919,ethiopia-guji-washed-quaker-6-24.png,quaker
920,ethiopia-guji-washed-quaker-5-9.png,quaker
921,ethiopia-guji-washed-quaker-3-14.png,quaker
922,ethiopia-guji-washed-quaker-4-21.png,quaker
923,ethiopia-guji-washed-quaker-4-23.png,quaker
924,ethiopia-guji-washed-quaker-3-16.png,quaker
925,ethiopia-guji-washed-quaker-1-13.png,quaker
926,ethiopia-guji-washed-quaker-1-12.png,quaker
927,ethiopia-guji-washed-quaker-3-17.png,quaker
928,ethiopia-guji-washed-quaker-4-22.png,quaker
929,ethiopia-guji-washed-quaker-3-13.png,quaker
930,ethiopia-guji-washed-quaker-3-8.png,quaker
931,ethiopia-guji-washed-quaker-1-16.png,quaker
932,ethiopia-guji-washed-quaker-6-23.png,quaker
933,ethiopia-guji-washed-quaker-6-22.png,quaker
934,ethiopia-guji-washed-quaker-1-17.png,quaker
935,ethiopia-guji-washed-quaker-3-9.png,quaker
936,ethiopia-guji-washed-quaker-3-12.png,quaker
937,ethiopia-guji-washed-quaker-3-10.png,quaker
938,ethiopia-guji-washed-quaker-1-9.png,quaker
940,ethiopia-guji-washed-quaker-4-25.png,quaker
941,ethiopia-guji-washed-quaker-1-15.png,quaker
942,ethiopia-guji-washed-quaker-6-20.png,quaker
943,ethiopia-guji-washed-quaker-6-21.png,quaker
944,ethiopia-guji-washed-quaker-1-14.png,quaker
945,ethiopia-guji-washed-quaker-4-24.png,quaker
946,ethiopia-guji-washed-quaker-3-11.png,quaker
947,ethiopia-guji-washed-quaker-4-18.png,quaker
